Id,stockpx,len,datetime,open,high,low,close,volume,openinterest,stockpx_lag_1,len,datetime,open,high,low,close,volume,openinterest,stockpx_lag_2,len,datetime,open,high,low,close,volume,openinterest,stockpx_lag_3,len,datetime,open,high,low,close,volume,openinterest,stockpx_lag_4,len,datetime,open,high,low,close,volume,openinterest,stockpx_lag_5,len,datetime,open,high,low,close,volume,openinterest,10dORHV,len,datetime,open,high,low,close,volume,openinterest,TestStrategy,len,datetime,RSI_Oversold,len,rsi_os_30,RSI_Overbought,len,rsi_ob_70,LRSI_Oversold,len,lrsi_os_03,LRSI_Overbought,len,lrsi_ob_07,TSI_Oversold,len,tsi_os,TSI_Overbought,len,tsi_ob,AO_Oversold,len,ao_os,AO_Overbought,len,ao_ob,UO_Oversold,len,uo_os_30,UO_Overbought,len,uo_ob_60,CCI_Oversold,len,cci_os,CCI_Overbought,len,cci_ob,WR_Oversold,len,wr_os,WR_Overbought,len,wr_ob,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,stockpx,stockpx_lag_1,stockpx_lag_2,stockpx_lag_3,stockpx_lag_4,stockpx_lag_5,10dORHV
787,stockpx,787,2013-03-01 00:00:00,,22.280001000000002,21.26,21.940001000000002,33776700.0,,stockpx_lag_1,787,2013-03-01 00:00:00,,,,22.700001,,,stockpx_lag_2,787,2013-03-01 00:00:00,,,,22.950001,,,stockpx_lag_3,787,2013-03-01 00:00:00,,,,22.799999,,,stockpx_lag_4,787,2013-03-01 00:00:00,,,,22.700001,,,stockpx_lag_5,787,2013-03-01 00:00:00,,,,22.9,,,10dORHV,787,2013-03-01 00:00:00,,,,24.11,,,TestStrategy,787,734928.0,RSI_Oversold,787,0.0,RSI_Overbought,787,1.0,LRSI_Oversold,787,0.0,LRSI_Overbought,787,1.0,TSI_Oversold,787,1.0,TSI_Overbought,787,0.0,AO_Oversold,787,1.0,AO_Overbought,787,0.0,UO_Oversold,787,0.0,UO_Overbought,787,0.0,CCI_Oversold,787,0.0,CCI_Overbought,787,1.0,WR_Oversold,787,0.0,WR_Overbought,787,1.0,Broker,787,100014.11000499995,100014.11000499995,BuySell,787,,,BuySell,787,,,BuySell,787,,,BuySell,787,,,BuySell,787,,,BuySell,787,,,BuySell,787,,,DataTrades,787,,,,,,,
788,stockpx,788,2013-03-04 00:00:00,,22.74,22.200001,22.700001,30075300.0,,stockpx_lag_1,788,2013-03-04 00:00:00,,,,22.950001,,,stockpx_lag_2,788,2013-03-04 00:00:00,,,,22.799999,,,stockpx_lag_3,788,2013-03-04 00:00:00,,,,22.700001,,,stockpx_lag_4,788,2013-03-04 00:00:00,,,,22.9,,,stockpx_lag_5,788,2013-03-04 00:00:00,,,,22.6,,,10dORHV,788,2013-03-04 00:00:00,,,,25.92,,,TestStrategy,788,734931.0,RSI_Oversold,788,0.0,RSI_Overbought,788,1.0,LRSI_Oversold,788,0.0,LRSI_Overbought,788,1.0,TSI_Oversold,788,1.0,TSI_Overbought,788,0.0,AO_Oversold,788,1.0,AO_Overbought,788,0.0,UO_Oversold,788,0.0,UO_Overbought,788,0.0,CCI_Oversold,788,0.0,CCI_Overbought,788,1.0,WR_Oversold,788,0.0,WR_Overbought,788,1.0,Broker,788,100014.11000499995,100014.11000499995,BuySell,788,,,BuySell,788,,,BuySell,788,,,BuySell,788,,,BuySell,788,,,BuySell,788,,,BuySell,788,,,DataTrades,788,,,,,,,
789,stockpx,789,2013-03-05 00:00:00,,23.08,22.610001,22.950001,30497400.0,,stockpx_lag_1,789,2013-03-05 00:00:00,,,,22.799999,,,stockpx_lag_2,789,2013-03-05 00:00:00,,,,22.700001,,,stockpx_lag_3,789,2013-03-05 00:00:00,,,,22.9,,,stockpx_lag_4,789,2013-03-05 00:00:00,,,,22.6,,,stockpx_lag_5,789,2013-03-05 00:00:00,,,,22.4,,,10dORHV,789,2013-03-05 00:00:00,,,,27.0,,,TestStrategy,789,734932.0,RSI_Oversold,789,0.0,RSI_Overbought,789,1.0,LRSI_Oversold,789,0.0,LRSI_Overbought,789,1.0,TSI_Oversold,789,1.0,TSI_Overbought,789,0.0,AO_Oversold,789,1.0,AO_Overbought,789,0.0,UO_Oversold,789,0.0,UO_Overbought,789,0.0,CCI_Oversold,789,0.0,CCI_Overbought,789,1.0,WR_Oversold,789,0.0,WR_Overbought,789,1.0,Broker,789,100014.11000499995,100014.11000499995,BuySell,789,,,BuySell,789,,,BuySell,789,,,BuySell,789,,,BuySell,789,,,BuySell,789,,,BuySell,789,,,DataTrades,789,,,,,,,
790,stockpx,790,2013-03-06 00:00:00,,23.09,22.709999,22.799999,15193900.0,,stockpx_lag_1,790,2013-03-06 00:00:00,,,,22.700001,,,stockpx_lag_2,790,2013-03-06 00:00:00,,,,22.9,,,stockpx_lag_3,790,2013-03-06 00:00:00,,,,22.6,,,stockpx_lag_4,790,2013-03-06 00:00:00,,,,22.4,,,stockpx_lag_5,790,2013-03-06 00:00:00,,,,22.34,,,10dORHV,790,2013-03-06 00:00:00,,,,24.51,,,TestStrategy,790,734933.0,RSI_Oversold,790,0.0,RSI_Overbought,790,1.0,LRSI_Oversold,790,0.0,LRSI_Overbought,790,1.0,TSI_Oversold,790,1.0,TSI_Overbought,790,0.0,AO_Oversold,790,1.0,AO_Overbought,790,0.0,UO_Oversold,790,0.0,UO_Overbought,790,1.0,CCI_Oversold,790,0.0,CCI_Overbought,790,0.0,WR_Oversold,790,0.0,WR_Overbought,790,1.0,Broker,790,100014.11000499995,100014.11000499995,BuySell,790,,,BuySell,790,,,BuySell,790,,,BuySell,790,,,BuySell,790,,,BuySell,790,,,BuySell,790,,,DataTrades,790,,,,,,,
791,stockpx,791,2013-03-07 00:00:00,,23.0,22.65,22.700001,12881800.0,,stockpx_lag_1,791,2013-03-07 00:00:00,,,,22.9,,,stockpx_lag_2,791,2013-03-07 00:00:00,,,,22.6,,,stockpx_lag_3,791,2013-03-07 00:00:00,,,,22.4,,,stockpx_lag_4,791,2013-03-07 00:00:00,,,,22.34,,,stockpx_lag_5,791,2013-03-07 00:00:00,,,,22.43,,,10dORHV,791,2013-03-07 00:00:00,,,,25.38,,,TestStrategy,791,734934.0,RSI_Oversold,791,0.0,RSI_Overbought,791,1.0,LRSI_Oversold,791,0.0,LRSI_Overbought,791,1.0,TSI_Oversold,791,1.0,TSI_Overbought,791,0.0,AO_Oversold,791,1.0,AO_Overbought,791,0.0,UO_Oversold,791,0.0,UO_Overbought,791,0.0,CCI_Oversold,791,0.0,CCI_Overbought,791,0.0,WR_Oversold,791,0.0,WR_Overbought,791,1.0,Broker,791,100036.81000599996,100014.11000499995,BuySell,791,,22.700001,BuySell,791,,,BuySell,791,,,BuySell,791,,,BuySell,791,,,BuySell,791,,,BuySell,791,,,DataTrades,791,,,,,,,
792,stockpx,792,2013-03-08 00:00:00,,22.959999,22.709999,22.9,10583500.0,,stockpx_lag_1,792,2013-03-08 00:00:00,,,,22.6,,,stockpx_lag_2,792,2013-03-08 00:00:00,,,,22.4,,,stockpx_lag_3,792,2013-03-08 00:00:00,,,,22.34,,,stockpx_lag_4,792,2013-03-08 00:00:00,,,,22.43,,,stockpx_lag_5,792,2013-03-08 00:00:00,,,,22.07,,,10dORHV,792,2013-03-08 00:00:00,,,,25.11,,,TestStrategy,792,734935.0,RSI_Oversold,792,0.0,RSI_Overbought,792,1.0,LRSI_Oversold,792,0.0,LRSI_Overbought,792,1.0,TSI_Oversold,792,1.0,TSI_Overbought,792,0.0,AO_Oversold,792,1.0,AO_Overbought,792,0.0,UO_Oversold,792,0.0,UO_Overbought,792,0.0,CCI_Oversold,792,0.0,CCI_Overbought,792,0.0,WR_Oversold,792,0.0,WR_Overbought,792,1.0,Broker,792,100036.81000599996,100013.91000599996,BuySell,792,,,BuySell,792,,,BuySell,792,,,BuySell,792,,,BuySell,792,,,BuySell,792,,,BuySell,792,,,DataTrades,792,,,,,,,
793,stockpx,793,2013-03-11 00:00:00,,23.0,22.57,22.6,16489200.0,,stockpx_lag_1,793,2013-03-11 00:00:00,,,,22.4,,,stockpx_lag_2,793,2013-03-11 00:00:00,,,,22.34,,,stockpx_lag_3,793,2013-03-11 00:00:00,,,,22.43,,,stockpx_lag_4,793,2013-03-11 00:00:00,,,,22.07,,,stockpx_lag_5,793,2013-03-11 00:00:00,,,,22.01,,,10dORHV,793,2013-03-11 00:00:00,,,,23.47,,,TestStrategy,793,734938.0,RSI_Oversold,793,0.0,RSI_Overbought,793,0.0,LRSI_Oversold,793,0.0,LRSI_Overbought,793,1.0,TSI_Oversold,793,1.0,TSI_Overbought,793,0.0,AO_Oversold,793,1.0,AO_Overbought,793,0.0,UO_Oversold,793,0.0,UO_Overbought,793,0.0,CCI_Oversold,793,0.0,CCI_Overbought,793,0.0,WR_Oversold,793,0.0,WR_Overbought,793,0.0,Broker,793,100036.81000599996,100014.21000599995,BuySell,793,,,BuySell,793,,,BuySell,793,,,BuySell,793,,,BuySell,793,,,BuySell,793,,,BuySell,793,,,DataTrades,793,,,,,,,
794,stockpx,794,2013-03-12 00:00:00,,22.58,22.190001000000002,22.4,12012300.0,,stockpx_lag_1,794,2013-03-12 00:00:00,,,,22.34,,,stockpx_lag_2,794,2013-03-12 00:00:00,,,,22.43,,,stockpx_lag_3,794,2013-03-12 00:00:00,,,,22.07,,,stockpx_lag_4,794,2013-03-12 00:00:00,,,,22.01,,,stockpx_lag_5,794,2013-03-12 00:00:00,,,,22.17,,,10dORHV,794,2013-03-12 00:00:00,,,,23.84,,,TestStrategy,794,734939.0,RSI_Oversold,794,0.0,RSI_Overbought,794,0.0,LRSI_Oversold,794,0.0,LRSI_Overbought,794,1.0,TSI_Oversold,794,1.0,TSI_Overbought,794,0.0,AO_Oversold,794,1.0,AO_Overbought,794,0.0,UO_Oversold,794,0.0,UO_Overbought,794,0.0,CCI_Oversold,794,0.0,CCI_Overbought,794,0.0,WR_Oversold,794,1.0,WR_Overbought,794,0.0,Broker,794,100036.81000599996,100014.41000599996,BuySell,794,,,BuySell,794,,,BuySell,794,,,BuySell,794,,,BuySell,794,,,BuySell,794,,,BuySell,794,,,DataTrades,794,,,,,,,
795,stockpx,795,2013-03-13 00:00:00,,22.48,22.16,22.34,13956200.0,,stockpx_lag_1,795,2013-03-13 00:00:00,,,,22.43,,,stockpx_lag_2,795,2013-03-13 00:00:00,,,,22.07,,,stockpx_lag_3,795,2013-03-13 00:00:00,,,,22.01,,,stockpx_lag_4,795,2013-03-13 00:00:00,,,,22.17,,,stockpx_lag_5,795,2013-03-13 00:00:00,,,,22.1,,,10dORHV,795,2013-03-13 00:00:00,,,,21.71,,,TestStrategy,795,734940.0,RSI_Oversold,795,0.0,RSI_Overbought,795,0.0,LRSI_Oversold,795,0.0,LRSI_Overbought,795,1.0,TSI_Oversold,795,1.0,TSI_Overbought,795,0.0,AO_Oversold,795,1.0,AO_Overbought,795,0.0,UO_Oversold,795,0.0,UO_Overbought,795,0.0,CCI_Oversold,795,0.0,CCI_Overbought,795,0.0,WR_Oversold,795,1.0,WR_Overbought,795,0.0,Broker,795,100014.47000599996,100014.47000599996,BuySell,795,22.34,,BuySell,795,,,BuySell,795,,,BuySell,795,,,BuySell,795,,,BuySell,795,,,BuySell,795,,,DataTrades,795,0.36000100000000046,,,,,,
796,stockpx,796,2013-03-14 00:00:00,,22.75,22.41,22.43,12798500.0,,stockpx_lag_1,796,2013-03-14 00:00:00,,,,22.07,,,stockpx_lag_2,796,2013-03-14 00:00:00,,,,22.01,,,stockpx_lag_3,796,2013-03-14 00:00:00,,,,22.17,,,stockpx_lag_4,796,2013-03-14 00:00:00,,,,22.1,,,stockpx_lag_5,796,2013-03-14 00:00:00,,,,22.860001,,,10dORHV,796,2013-03-14 00:00:00,,,,21.44,,,TestStrategy,796,734941.0,RSI_Oversold,796,0.0,RSI_Overbought,796,0.0,LRSI_Oversold,796,0.0,LRSI_Overbought,796,1.0,TSI_Oversold,796,1.0,TSI_Overbought,796,0.0,AO_Oversold,796,1.0,AO_Overbought,796,0.0,UO_Oversold,796,0.0,UO_Overbought,796,0.0,CCI_Oversold,796,0.0,CCI_Overbought,796,0.0,WR_Oversold,796,0.0,WR_Overbought,796,0.0,Broker,796,100014.47000599996,100014.47000599996,BuySell,796,,,BuySell,796,,,BuySell,796,,,BuySell,796,,,BuySell,796,,,BuySell,796,,,BuySell,796,,,DataTrades,796,,,,,,,
797,stockpx,797,2013-03-15 00:00:00,,22.389999,21.969998999999998,22.07,33557400.0,,stockpx_lag_1,797,2013-03-15 00:00:00,,,,22.01,,,stockpx_lag_2,797,2013-03-15 00:00:00,,,,22.17,,,stockpx_lag_3,797,2013-03-15 00:00:00,,,,22.1,,,stockpx_lag_4,797,2013-03-15 00:00:00,,,,22.860001,,,stockpx_lag_5,797,2013-03-15 00:00:00,,,,23.26,,,10dORHV,797,2013-03-15 00:00:00,,,,17.85,,,TestStrategy,797,734942.0,RSI_Oversold,797,0.0,RSI_Overbought,797,0.0,LRSI_Oversold,797,0.0,LRSI_Overbought,797,0.0,TSI_Oversold,797,0.0,TSI_Overbought,797,1.0,AO_Oversold,797,1.0,AO_Overbought,797,0.0,UO_Oversold,797,0.0,UO_Overbought,797,0.0,CCI_Oversold,797,1.0,CCI_Overbought,797,0.0,WR_Oversold,797,1.0,WR_Overbought,797,0.0,Broker,797,100014.47000599996,100014.47000599996,BuySell,797,,,BuySell,797,,,BuySell,797,,,BuySell,797,,,BuySell,797,,,BuySell,797,,,BuySell,797,,,DataTrades,797,,,,,,,
798,stockpx,798,2013-03-18 00:00:00,,22.17,21.870001000000002,22.01,15071700.0,,stockpx_lag_1,798,2013-03-18 00:00:00,,,,22.17,,,stockpx_lag_2,798,2013-03-18 00:00:00,,,,22.1,,,stockpx_lag_3,798,2013-03-18 00:00:00,,,,22.860001,,,stockpx_lag_4,798,2013-03-18 00:00:00,,,,23.26,,,stockpx_lag_5,798,2013-03-18 00:00:00,,,,23.379998999999998,,,10dORHV,798,2013-03-18 00:00:00,,,,15.04,,,TestStrategy,798,734945.0,RSI_Oversold,798,0.0,RSI_Overbought,798,0.0,LRSI_Oversold,798,1.0,LRSI_Overbought,798,0.0,TSI_Oversold,798,0.0,TSI_Overbought,798,1.0,AO_Oversold,798,1.0,AO_Overbought,798,0.0,UO_Oversold,798,0.0,UO_Overbought,798,0.0,CCI_Oversold,798,1.0,CCI_Overbought,798,0.0,WR_Oversold,798,1.0,WR_Overbought,798,0.0,Broker,798,100014.47000599996,100014.47000599996,BuySell,798,,,BuySell,798,,,BuySell,798,,,BuySell,798,,,BuySell,798,,,BuySell,798,,,BuySell,798,,,DataTrades,798,,,,,,,
799,stockpx,799,2013-03-19 00:00:00,,22.33,21.889999,22.17,12846900.0,,stockpx_lag_1,799,2013-03-19 00:00:00,,,,22.1,,,stockpx_lag_2,799,2013-03-19 00:00:00,,,,22.860001,,,stockpx_lag_3,799,2013-03-19 00:00:00,,,,23.26,,,stockpx_lag_4,799,2013-03-19 00:00:00,,,,23.379998999999998,,,stockpx_lag_5,799,2013-03-19 00:00:00,,,,23.59,,,10dORHV,799,2013-03-19 00:00:00,,,,14.77,,,TestStrategy,799,734946.0,RSI_Oversold,799,0.0,RSI_Overbought,799,0.0,LRSI_Oversold,799,1.0,LRSI_Overbought,799,0.0,TSI_Oversold,799,0.0,TSI_Overbought,799,1.0,AO_Oversold,799,1.0,AO_Overbought,799,0.0,UO_Oversold,799,0.0,UO_Overbought,799,0.0,CCI_Oversold,799,0.0,CCI_Overbought,799,0.0,WR_Oversold,799,0.0,WR_Overbought,799,0.0,Broker,799,100014.47000599996,100014.47000599996,BuySell,799,,,BuySell,799,,,BuySell,799,,,BuySell,799,,,BuySell,799,,,BuySell,799,,,BuySell,799,,,DataTrades,799,,,,,,,
800,stockpx,800,2013-03-20 00:00:00,,22.33,21.950001,22.1,18094100.0,,stockpx_lag_1,800,2013-03-20 00:00:00,,,,22.860001,,,stockpx_lag_2,800,2013-03-20 00:00:00,,,,23.26,,,stockpx_lag_3,800,2013-03-20 00:00:00,,,,23.379998999999998,,,stockpx_lag_4,800,2013-03-20 00:00:00,,,,23.59,,,stockpx_lag_5,800,2013-03-20 00:00:00,,,,23.59,,,10dORHV,800,2013-03-20 00:00:00,,,,14.52,,,TestStrategy,800,734947.0,RSI_Oversold,800,0.0,RSI_Overbought,800,0.0,LRSI_Oversold,800,1.0,LRSI_Overbought,800,0.0,TSI_Oversold,800,0.0,TSI_Overbought,800,1.0,AO_Oversold,800,1.0,AO_Overbought,800,0.0,UO_Oversold,800,0.0,UO_Overbought,800,0.0,CCI_Oversold,800,0.0,CCI_Overbought,800,0.0,WR_Oversold,800,1.0,WR_Overbought,800,0.0,Broker,800,100014.47000599996,100014.47000599996,BuySell,800,,,BuySell,800,,,BuySell,800,,,BuySell,800,,,BuySell,800,,,BuySell,800,,,BuySell,800,,,DataTrades,800,,,,,,,
801,stockpx,801,2013-03-21 00:00:00,,22.950001,22.360001,22.860001,24719100.0,,stockpx_lag_1,801,2013-03-21 00:00:00,,,,23.26,,,stockpx_lag_2,801,2013-03-21 00:00:00,,,,23.379998999999998,,,stockpx_lag_3,801,2013-03-21 00:00:00,,,,23.59,,,stockpx_lag_4,801,2013-03-21 00:00:00,,,,23.59,,,stockpx_lag_5,801,2013-03-21 00:00:00,,,,23.530001000000002,,,10dORHV,801,2013-03-21 00:00:00,,,,18.04,,,TestStrategy,801,734948.0,RSI_Oversold,801,0.0,RSI_Overbought,801,1.0,LRSI_Oversold,801,0.0,LRSI_Overbought,801,0.0,TSI_Oversold,801,1.0,TSI_Overbought,801,0.0,AO_Oversold,801,1.0,AO_Overbought,801,0.0,UO_Oversold,801,0.0,UO_Overbought,801,0.0,CCI_Oversold,801,0.0,CCI_Overbought,801,1.0,WR_Oversold,801,0.0,WR_Overbought,801,1.0,Broker,801,100014.47000599996,100014.47000599996,BuySell,801,,,BuySell,801,,,BuySell,801,,,BuySell,801,,,BuySell,801,,,BuySell,801,,,BuySell,801,,,DataTrades,801,,,,,,,
802,stockpx,802,2013-03-22 00:00:00,,23.26,22.719998999999998,23.26,18062100.0,,stockpx_lag_1,802,2013-03-22 00:00:00,,,,23.379998999999998,,,stockpx_lag_2,802,2013-03-22 00:00:00,,,,23.59,,,stockpx_lag_3,802,2013-03-22 00:00:00,,,,23.59,,,stockpx_lag_4,802,2013-03-22 00:00:00,,,,23.530001000000002,,,stockpx_lag_5,802,2013-03-22 00:00:00,,,,23.5,,,10dORHV,802,2013-03-22 00:00:00,,,,19.1,,,TestStrategy,802,734949.0,RSI_Oversold,802,0.0,RSI_Overbought,802,1.0,LRSI_Oversold,802,0.0,LRSI_Overbought,802,0.0,TSI_Oversold,802,1.0,TSI_Overbought,802,0.0,AO_Oversold,802,1.0,AO_Overbought,802,0.0,UO_Oversold,802,0.0,UO_Overbought,802,0.0,CCI_Oversold,802,0.0,CCI_Overbought,802,1.0,WR_Oversold,802,0.0,WR_Overbought,802,1.0,Broker,802,100014.47000599996,100014.47000599996,BuySell,802,,,BuySell,802,,,BuySell,802,,,BuySell,802,,,BuySell,802,,,BuySell,802,,,BuySell,802,,,DataTrades,802,,,,,,,
803,stockpx,803,2013-03-25 00:00:00,,23.879998999999998,23.309998999999998,23.379998999999998,23138900.0,,stockpx_lag_1,803,2013-03-25 00:00:00,,,,23.59,,,stockpx_lag_2,803,2013-03-25 00:00:00,,,,23.59,,,stockpx_lag_3,803,2013-03-25 00:00:00,,,,23.530001000000002,,,stockpx_lag_4,803,2013-03-25 00:00:00,,,,23.5,,,stockpx_lag_5,803,2013-03-25 00:00:00,,,,23.780001000000002,,,10dORHV,803,2013-03-25 00:00:00,,,,18.86,,,TestStrategy,803,734952.0,RSI_Oversold,803,0.0,RSI_Overbought,803,1.0,LRSI_Oversold,803,0.0,LRSI_Overbought,803,0.0,TSI_Oversold,803,1.0,TSI_Overbought,803,0.0,AO_Oversold,803,1.0,AO_Overbought,803,0.0,UO_Oversold,803,0.0,UO_Overbought,803,0.0,CCI_Oversold,803,0.0,CCI_Overbought,803,1.0,WR_Oversold,803,0.0,WR_Overbought,803,1.0,Broker,803,100014.47000599996,100014.47000599996,BuySell,803,,,BuySell,803,,,BuySell,803,,,BuySell,803,,,BuySell,803,,,BuySell,803,,,BuySell,803,,,DataTrades,803,,,,,,,
804,stockpx,804,2013-03-26 00:00:00,,23.620001000000002,23.35,23.59,16893200.0,,stockpx_lag_1,804,2013-03-26 00:00:00,,,,23.59,,,stockpx_lag_2,804,2013-03-26 00:00:00,,,,23.530001000000002,,,stockpx_lag_3,804,2013-03-26 00:00:00,,,,23.5,,,stockpx_lag_4,804,2013-03-26 00:00:00,,,,23.780001000000002,,,stockpx_lag_5,804,2013-03-26 00:00:00,,,,23.379998999999998,,,10dORHV,804,2013-03-26 00:00:00,,,,18.85,,,TestStrategy,804,734953.0,RSI_Oversold,804,0.0,RSI_Overbought,804,1.0,LRSI_Oversold,804,0.0,LRSI_Overbought,804,1.0,TSI_Oversold,804,1.0,TSI_Overbought,804,0.0,AO_Oversold,804,1.0,AO_Overbought,804,0.0,UO_Oversold,804,0.0,UO_Overbought,804,0.0,CCI_Oversold,804,0.0,CCI_Overbought,804,1.0,WR_Oversold,804,0.0,WR_Overbought,804,1.0,Broker,804,100014.47000599996,100014.47000599996,BuySell,804,,,BuySell,804,,,BuySell,804,,,BuySell,804,,,BuySell,804,,,BuySell,804,,,BuySell,804,,,DataTrades,804,,,,,,,
805,stockpx,805,2013-03-27 00:00:00,,23.83,23.41,23.59,13943600.0,,stockpx_lag_1,805,2013-03-27 00:00:00,,,,23.530001000000002,,,stockpx_lag_2,805,2013-03-27 00:00:00,,,,23.5,,,stockpx_lag_3,805,2013-03-27 00:00:00,,,,23.780001000000002,,,stockpx_lag_4,805,2013-03-27 00:00:00,,,,23.379998999999998,,,stockpx_lag_5,805,2013-03-27 00:00:00,,,,23.52,,,10dORHV,805,2013-03-27 00:00:00,,,,19.23,,,TestStrategy,805,734954.0,RSI_Oversold,805,0.0,RSI_Overbought,805,1.0,LRSI_Oversold,805,0.0,LRSI_Overbought,805,1.0,TSI_Oversold,805,1.0,TSI_Overbought,805,0.0,AO_Oversold,805,1.0,AO_Overbought,805,0.0,UO_Oversold,805,0.0,UO_Overbought,805,0.0,CCI_Oversold,805,0.0,CCI_Overbought,805,0.0,WR_Oversold,805,0.0,WR_Overbought,805,1.0,Broker,805,100014.47000599996,100014.47000599996,BuySell,805,,,BuySell,805,,,BuySell,805,,,BuySell,805,,,BuySell,805,,,BuySell,805,,,BuySell,805,,,DataTrades,805,,,,,,,
806,stockpx,806,2013-03-28 00:00:00,,23.77,23.450001,23.530001000000002,17611900.0,,stockpx_lag_1,806,2013-03-28 00:00:00,,,,23.5,,,stockpx_lag_2,806,2013-03-28 00:00:00,,,,23.780001000000002,,,stockpx_lag_3,806,2013-03-28 00:00:00,,,,23.379998999999998,,,stockpx_lag_4,806,2013-03-28 00:00:00,,,,23.52,,,stockpx_lag_5,806,2013-03-28 00:00:00,,,,23.299999,,,10dORHV,806,2013-03-28 00:00:00,,,,19.54,,,TestStrategy,806,734955.0,RSI_Oversold,806,0.0,RSI_Overbought,806,1.0,LRSI_Oversold,806,0.0,LRSI_Overbought,806,1.0,TSI_Oversold,806,1.0,TSI_Overbought,806,0.0,AO_Oversold,806,1.0,AO_Overbought,806,0.0,UO_Oversold,806,0.0,UO_Overbought,806,0.0,CCI_Oversold,806,0.0,CCI_Overbought,806,0.0,WR_Oversold,806,0.0,WR_Overbought,806,1.0,Broker,806,100014.47000599996,100014.47000599996,BuySell,806,,,BuySell,806,,,BuySell,806,,,BuySell,806,,,BuySell,806,,,BuySell,806,,,BuySell,806,,,DataTrades,806,,,,,,,
807,stockpx,807,2013-04-01 00:00:00,,23.620001000000002,23.190001000000002,23.5,12344300.0,,stockpx_lag_1,807,2013-04-01 00:00:00,,,,23.780001000000002,,,stockpx_lag_2,807,2013-04-01 00:00:00,,,,23.379998999999998,,,stockpx_lag_3,807,2013-04-01 00:00:00,,,,23.52,,,stockpx_lag_4,807,2013-04-01 00:00:00,,,,23.299999,,,stockpx_lag_5,807,2013-04-01 00:00:00,,,,23.48,,,10dORHV,807,2013-04-01 00:00:00,,,,18.37,,,TestStrategy,807,734959.0,RSI_Oversold,807,0.0,RSI_Overbought,807,1.0,LRSI_Oversold,807,0.0,LRSI_Overbought,807,1.0,TSI_Oversold,807,1.0,TSI_Overbought,807,0.0,AO_Oversold,807,1.0,AO_Overbought,807,0.0,UO_Oversold,807,0.0,UO_Overbought,807,1.0,CCI_Oversold,807,0.0,CCI_Overbought,807,0.0,WR_Oversold,807,0.0,WR_Overbought,807,0.0,Broker,807,100014.47000599996,100014.47000599996,BuySell,807,,,BuySell,807,,,BuySell,807,,,BuySell,807,,,BuySell,807,,,BuySell,807,,,BuySell,807,,,DataTrades,807,,,,,,,
808,stockpx,808,2013-04-02 00:00:00,,23.9,23.6,23.780001000000002,14724800.0,,stockpx_lag_1,808,2013-04-02 00:00:00,,,,23.379998999999998,,,stockpx_lag_2,808,2013-04-02 00:00:00,,,,23.52,,,stockpx_lag_3,808,2013-04-02 00:00:00,,,,23.299999,,,stockpx_lag_4,808,2013-04-02 00:00:00,,,,23.48,,,stockpx_lag_5,808,2013-04-02 00:00:00,,,,23.83,,,10dORHV,808,2013-04-02 00:00:00,,,,18.48,,,TestStrategy,808,734960.0,RSI_Oversold,808,0.0,RSI_Overbought,808,1.0,LRSI_Oversold,808,0.0,LRSI_Overbought,808,1.0,TSI_Oversold,808,1.0,TSI_Overbought,808,0.0,AO_Oversold,808,1.0,AO_Overbought,808,0.0,UO_Oversold,808,0.0,UO_Overbought,808,0.0,CCI_Oversold,808,0.0,CCI_Overbought,808,0.0,WR_Oversold,808,0.0,WR_Overbought,808,1.0,Broker,808,100038.25000699997,100014.47000599996,BuySell,808,,23.780001000000002,BuySell,808,,,BuySell,808,,,BuySell,808,,,BuySell,808,,,BuySell,808,,,BuySell,808,,,DataTrades,808,,,,,,,
809,stockpx,809,2013-04-03 00:00:00,,23.879998999999998,23.24,23.379998999999998,14934300.0,,stockpx_lag_1,809,2013-04-03 00:00:00,,,,23.52,,,stockpx_lag_2,809,2013-04-03 00:00:00,,,,23.299999,,,stockpx_lag_3,809,2013-04-03 00:00:00,,,,23.48,,,stockpx_lag_4,809,2013-04-03 00:00:00,,,,23.83,,,stockpx_lag_5,809,2013-04-03 00:00:00,,,,24.200001,,,10dORHV,809,2013-04-03 00:00:00,,,,20.01,,,TestStrategy,809,734961.0,RSI_Oversold,809,0.0,RSI_Overbought,809,0.0,LRSI_Oversold,809,0.0,LRSI_Overbought,809,1.0,TSI_Oversold,809,1.0,TSI_Overbought,809,0.0,AO_Oversold,809,1.0,AO_Overbought,809,0.0,UO_Oversold,809,0.0,UO_Overbought,809,0.0,CCI_Oversold,809,0.0,CCI_Overbought,809,0.0,WR_Oversold,809,1.0,WR_Overbought,809,0.0,Broker,809,100038.25000699997,100014.87000799997,BuySell,809,,,BuySell,809,,,BuySell,809,,,BuySell,809,,,BuySell,809,,,BuySell,809,,,BuySell,809,,,DataTrades,809,,,,,,,
