Id,10dORHV,len,datetime,open,high,low,close,volume,openinterest,stockpx,len,datetime,open,high,low,close,volume,openinterest,HVStrategy,len,datetime,Bollinger_Breakout,len,breakout,Bollinger_Breakdown,len,breakdown,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,10dORHV,stockpx
1146,10dORHV,1146,2014-08-06 00:00:00,,,,15.13,,,stockpx,1146,2014-08-06 00:00:00,,,,95.12,,,HVStrategy,1146,735451.0,Bollinger_Breakout,1146,0.0,Bollinger_Breakdown,1146,0.0,Broker,1146,100025.24999999999,100025.24999999999,BuySell,1146,,,BuySell,1146,,,DataTrades,1146,,
1147,10dORHV,1147,2014-08-07 00:00:00,,,,15.78,,,stockpx,1147,2014-08-07 00:00:00,,,,95.12,,,HVStrategy,1147,735452.0,Bollinger_Breakout,1147,0.0,Bollinger_Breakdown,1147,0.0,Broker,1147,100025.24999999999,100025.24999999999,BuySell,1147,,,BuySell,1147,,,DataTrades,1147,,
1148,10dORHV,1148,2014-08-08 00:00:00,,,,15.76,,,stockpx,1148,2014-08-08 00:00:00,,,,93.74,,,HVStrategy,1148,735453.0,Bollinger_Breakout,1148,0.0,Bollinger_Breakdown,1148,0.0,Broker,1148,100025.24999999999,100025.24999999999,BuySell,1148,,,BuySell,1148,,,DataTrades,1148,,
1149,10dORHV,1149,2014-08-11 00:00:00,,,,15.43,,,stockpx,1149,2014-08-11 00:00:00,,,,95.92,,,HVStrategy,1149,735456.0,Bollinger_Breakout,1149,0.0,Bollinger_Breakdown,1149,0.0,Broker,1149,100025.24999999999,100025.24999999999,BuySell,1149,,,BuySell,1149,,,DataTrades,1149,,
1150,10dORHV,1150,2014-08-12 00:00:00,,,,14.54,,,stockpx,1150,2014-08-12 00:00:00,,,,96.08,,,HVStrategy,1150,735457.0,Bollinger_Breakout,1150,0.0,Bollinger_Breakdown,1150,0.0,Broker,1150,100025.24999999999,100025.24999999999,BuySell,1150,,,BuySell,1150,,,DataTrades,1150,,
1151,10dORHV,1151,2014-08-13 00:00:00,,,,14.92,,,stockpx,1151,2014-08-13 00:00:00,,,,96.8,,,HVStrategy,1151,735458.0,Bollinger_Breakout,1151,0.0,Bollinger_Breakdown,1151,0.0,Broker,1151,100025.24999999999,100025.24999999999,BuySell,1151,,,BuySell,1151,,,DataTrades,1151,,
1152,10dORHV,1152,2014-08-14 00:00:00,,,,13.53,,,stockpx,1152,2014-08-14 00:00:00,,,,97.3,,,HVStrategy,1152,735459.0,Bollinger_Breakout,1152,0.0,Bollinger_Breakdown,1152,0.0,Broker,1152,100025.24999999999,100025.24999999999,BuySell,1152,,,BuySell,1152,,,DataTrades,1152,,
1153,10dORHV,1153,2014-08-15 00:00:00,,,,12.67,,,stockpx,1153,2014-08-15 00:00:00,,,,97.47,,,HVStrategy,1153,735460.0,Bollinger_Breakout,1153,0.0,Bollinger_Breakdown,1153,0.0,Broker,1153,100025.24999999999,100025.24999999999,BuySell,1153,,,BuySell,1153,,,DataTrades,1153,,
1154,10dORHV,1154,2014-08-18 00:00:00,,,,12.46,,,stockpx,1154,2014-08-18 00:00:00,,,,98.99,,,HVStrategy,1154,735463.0,Bollinger_Breakout,1154,0.0,Bollinger_Breakdown,1154,0.0,Broker,1154,100025.24999999999,100025.24999999999,BuySell,1154,,,BuySell,1154,,,DataTrades,1154,,
1155,10dORHV,1155,2014-08-19 00:00:00,,,,12.62,,,stockpx,1155,2014-08-19 00:00:00,,,,100.3,,,HVStrategy,1155,735464.0,Bollinger_Breakout,1155,1.0,Bollinger_Breakdown,1155,0.0,Broker,1155,100025.24999999999,100025.24999999999,BuySell,1155,,,BuySell,1155,,,DataTrades,1155,,
1156,10dORHV,1156,2014-08-20 00:00:00,,,,13.23,,,stockpx,1156,2014-08-20 00:00:00,,,,100.83,,,HVStrategy,1156,735465.0,Bollinger_Breakout,1156,1.0,Bollinger_Breakdown,1156,0.0,Broker,1156,100012.01999999999,100025.24999999999,BuySell,1156,13.23,,BuySell,1156,,,DataTrades,1156,,
1157,10dORHV,1157,2014-08-21 00:00:00,,,,11.42,,,stockpx,1157,2014-08-21 00:00:00,,,,100.74,,,HVStrategy,1157,735466.0,Bollinger_Breakout,1157,0.0,Bollinger_Breakdown,1157,0.0,Broker,1157,100012.01999999999,100023.43999999999,BuySell,1157,,,BuySell,1157,,,DataTrades,1157,,
1158,10dORHV,1158,2014-08-22 00:00:00,,,,11.86,,,stockpx,1158,2014-08-22 00:00:00,,,,101.31,,,HVStrategy,1158,735467.0,Bollinger_Breakout,1158,0.0,Bollinger_Breakdown,1158,0.0,Broker,1158,100012.01999999999,100023.87999999999,BuySell,1158,,,BuySell,1158,,,DataTrades,1158,,
1159,10dORHV,1159,2014-08-25 00:00:00,,,,11.34,,,stockpx,1159,2014-08-25 00:00:00,,,,101.67,,,HVStrategy,1159,735470.0,Bollinger_Breakout,1159,0.0,Bollinger_Breakdown,1159,0.0,Broker,1159,100023.35999999999,100023.35999999999,BuySell,1159,,11.34,BuySell,1159,,,DataTrades,1159,-1.8900000000000006,
1160,10dORHV,1160,2014-08-26 00:00:00,,,,11.26,,,stockpx,1160,2014-08-26 00:00:00,,,,101.12,,,HVStrategy,1160,735471.0,Bollinger_Breakout,1160,0.0,Bollinger_Breakdown,1160,0.0,Broker,1160,100023.35999999999,100023.35999999999,BuySell,1160,,,BuySell,1160,,,DataTrades,1160,,
1161,10dORHV,1161,2014-08-27 00:00:00,,,,11.99,,,stockpx,1161,2014-08-27 00:00:00,,,,101.99,,,HVStrategy,1161,735472.0,Bollinger_Breakout,1161,0.0,Bollinger_Breakdown,1161,0.0,Broker,1161,100023.35999999999,100023.35999999999,BuySell,1161,,,BuySell,1161,,,DataTrades,1161,,
1162,10dORHV,1162,2014-08-28 00:00:00,,,,12.25,,,stockpx,1162,2014-08-28 00:00:00,,,,102.31,,,HVStrategy,1162,735473.0,Bollinger_Breakout,1162,0.0,Bollinger_Breakdown,1162,0.0,Broker,1162,100023.35999999999,100023.35999999999,BuySell,1162,,,BuySell,1162,,,DataTrades,1162,,
1163,10dORHV,1163,2014-08-29 00:00:00,,,,12.1,,,stockpx,1163,2014-08-29 00:00:00,,,,102.55,,,HVStrategy,1163,735474.0,Bollinger_Breakout,1163,0.0,Bollinger_Breakdown,1163,0.0,Broker,1163,100023.35999999999,100023.35999999999,BuySell,1163,,,BuySell,1163,,,DataTrades,1163,,
1164,10dORHV,1164,2014-09-02 00:00:00,,,,11.77,,,stockpx,1164,2014-09-02 00:00:00,,,,103.2,,,HVStrategy,1164,735478.0,Bollinger_Breakout,1164,0.0,Bollinger_Breakdown,1164,0.0,Broker,1164,100023.35999999999,100023.35999999999,BuySell,1164,,,BuySell,1164,,,DataTrades,1164,,
1165,10dORHV,1165,2014-09-03 00:00:00,,,,17.05,,,stockpx,1165,2014-09-03 00:00:00,,,,99.12,,,HVStrategy,1165,735479.0,Bollinger_Breakout,1165,0.0,Bollinger_Breakdown,1165,0.0,Broker,1165,100023.35999999999,100023.35999999999,BuySell,1165,,,BuySell,1165,,,DataTrades,1165,,
1166,10dORHV,1166,2014-09-04 00:00:00,,,,18.23,,,stockpx,1166,2014-09-04 00:00:00,,,,97.94,,,HVStrategy,1166,735480.0,Bollinger_Breakout,1166,0.0,Bollinger_Breakdown,1166,0.0,Broker,1166,100023.35999999999,100023.35999999999,BuySell,1166,,,BuySell,1166,,,DataTrades,1166,,
1167,10dORHV,1167,2014-09-05 00:00:00,,,,18.34,,,stockpx,1167,2014-09-05 00:00:00,,,,98.56,,,HVStrategy,1167,735481.0,Bollinger_Breakout,1167,0.0,Bollinger_Breakdown,1167,0.0,Broker,1167,100023.35999999999,100023.35999999999,BuySell,1167,,,BuySell,1167,,,DataTrades,1167,,
1168,10dORHV,1168,2014-09-08 00:00:00,,,,18.01,,,stockpx,1168,2014-09-08 00:00:00,,,,98.17,,,HVStrategy,1168,735484.0,Bollinger_Breakout,1168,0.0,Bollinger_Breakdown,1168,0.0,Broker,1168,100023.35999999999,100023.35999999999,BuySell,1168,,,BuySell,1168,,,DataTrades,1168,,
1169,10dORHV,1169,2014-09-09 00:00:00,,,,26.22,,,stockpx,1169,2014-09-09 00:00:00,,,,98.28,,,HVStrategy,1169,735485.0,Bollinger_Breakout,1169,0.0,Bollinger_Breakdown,1169,0.0,Broker,1169,100023.35999999999,100023.35999999999,BuySell,1169,,,BuySell,1169,,,DataTrades,1169,,
1170,10dORHV,1170,2014-09-10 00:00:00,,,,28.47,,,stockpx,1170,2014-09-10 00:00:00,,,,100.69,,,HVStrategy,1170,735486.0,Bollinger_Breakout,1170,0.0,Bollinger_Breakdown,1170,0.0,Broker,1170,100023.35999999999,100023.35999999999,BuySell,1170,,,BuySell,1170,,,DataTrades,1170,,
1171,10dORHV,1171,2014-09-11 00:00:00,,,,28.36,,,stockpx,1171,2014-09-11 00:00:00,,,,101.17,,,HVStrategy,1171,735487.0,Bollinger_Breakout,1171,0.0,Bollinger_Breakdown,1171,0.0,Broker,1171,100023.35999999999,100023.35999999999,BuySell,1171,,,BuySell,1171,,,DataTrades,1171,,
1172,10dORHV,1172,2014-09-12 00:00:00,,,,28.25,,,stockpx,1172,2014-09-12 00:00:00,,,,101.67,,,HVStrategy,1172,735488.0,Bollinger_Breakout,1172,0.0,Bollinger_Breakdown,1172,0.0,Broker,1172,100023.35999999999,100023.35999999999,BuySell,1172,,,BuySell,1172,,,DataTrades,1172,,
1173,10dORHV,1173,2014-09-15 00:00:00,,,,29.42,,,stockpx,1173,2014-09-15 00:00:00,,,,101.81,,,HVStrategy,1173,735491.0,Bollinger_Breakout,1173,0.0,Bollinger_Breakdown,1173,0.0,Broker,1173,100023.35999999999,100023.35999999999,BuySell,1173,,,BuySell,1173,,,DataTrades,1173,,
1174,10dORHV,1174,2014-09-16 00:00:00,,,,33.09,,,stockpx,1174,2014-09-16 00:00:00,,,,101.13,,,HVStrategy,1174,735492.0,Bollinger_Breakout,1174,0.0,Bollinger_Breakdown,1174,0.0,Broker,1174,100023.35999999999,100023.35999999999,BuySell,1174,,,BuySell,1174,,,DataTrades,1174,,
1175,10dORHV,1175,2014-09-17 00:00:00,,,,30.66,,,stockpx,1175,2014-09-17 00:00:00,,,,101.62,,,HVStrategy,1175,735493.0,Bollinger_Breakout,1175,0.0,Bollinger_Breakdown,1175,0.0,Broker,1175,100023.35999999999,100023.35999999999,BuySell,1175,,,BuySell,1175,,,DataTrades,1175,,
1176,10dORHV,1176,2014-09-18 00:00:00,,,,30.22,,,stockpx,1176,2014-09-18 00:00:00,,,,101.81,,,HVStrategy,1176,735494.0,Bollinger_Breakout,1176,0.0,Bollinger_Breakdown,1176,0.0,Broker,1176,100023.35999999999,100023.35999999999,BuySell,1176,,,BuySell,1176,,,DataTrades,1176,,
1177,10dORHV,1177,2014-09-19 00:00:00,,,,30.83,,,stockpx,1177,2014-09-19 00:00:00,,,,101.74,,,HVStrategy,1177,735495.0,Bollinger_Breakout,1177,0.0,Bollinger_Breakdown,1177,0.0,Broker,1177,100023.35999999999,100023.35999999999,BuySell,1177,,,BuySell,1177,,,DataTrades,1177,,
1178,10dORHV,1178,2014-09-24 00:00:00,,,,25.09,,,stockpx,1178,2014-09-24 00:00:00,,,,101.73,,,HVStrategy,1178,735500.0,Bollinger_Breakout,1178,0.0,Bollinger_Breakdown,1178,0.0,Broker,1178,100023.35999999999,100023.35999999999,BuySell,1178,,,BuySell,1178,,,DataTrades,1178,,
1179,10dORHV,1179,2014-09-25 00:00:00,,,,26.03,,,stockpx,1179,2014-09-25 00:00:00,,,,98.45,,,HVStrategy,1179,735501.0,Bollinger_Breakout,1179,0.0,Bollinger_Breakdown,1179,0.0,Broker,1179,100023.35999999999,100023.35999999999,BuySell,1179,,,BuySell,1179,,,DataTrades,1179,,
1180,10dORHV,1180,2014-09-26 00:00:00,,,,27.19,,,stockpx,1180,2014-09-26 00:00:00,,,,100.49,,,HVStrategy,1180,735502.0,Bollinger_Breakout,1180,0.0,Bollinger_Breakdown,1180,0.0,Broker,1180,100023.35999999999,100023.35999999999,BuySell,1180,,,BuySell,1180,,,DataTrades,1180,,
1181,10dORHV,1181,2014-09-29 00:00:00,,,,27.36,,,stockpx,1181,2014-09-29 00:00:00,,,,100.17,,,HVStrategy,1181,735505.0,Bollinger_Breakout,1181,0.0,Bollinger_Breakdown,1181,0.0,Broker,1181,100023.35999999999,100023.35999999999,BuySell,1181,,,BuySell,1181,,,DataTrades,1181,,
1182,10dORHV,1182,2014-09-30 00:00:00,,,,23.42,,,stockpx,1182,2014-09-30 00:00:00,,,,100.84,,,HVStrategy,1182,735506.0,Bollinger_Breakout,1182,0.0,Bollinger_Breakdown,1182,0.0,Broker,1182,100023.35999999999,100023.35999999999,BuySell,1182,,,BuySell,1182,,,DataTrades,1182,,
1183,10dORHV,1183,2014-10-01 00:00:00,,,,23.76,,,stockpx,1183,2014-10-01 00:00:00,,,,98.74,,,HVStrategy,1183,735507.0,Bollinger_Breakout,1183,0.0,Bollinger_Breakdown,1183,0.0,Broker,1183,100023.35999999999,100023.35999999999,BuySell,1183,,,BuySell,1183,,,DataTrades,1183,,
1184,10dORHV,1184,2014-10-02 00:00:00,,,,24.41,,,stockpx,1184,2014-10-02 00:00:00,,,,100.05,,,HVStrategy,1184,735508.0,Bollinger_Breakout,1184,0.0,Bollinger_Breakdown,1184,0.0,Broker,1184,100023.35999999999,100023.35999999999,BuySell,1184,,,BuySell,1184,,,DataTrades,1184,,
1185,10dORHV,1185,2014-10-03 00:00:00,,,,23.57,,,stockpx,1185,2014-10-03 00:00:00,,,,99.92,,,HVStrategy,1185,735509.0,Bollinger_Breakout,1185,0.0,Bollinger_Breakdown,1185,0.0,Broker,1185,100023.35999999999,100023.35999999999,BuySell,1185,,,BuySell,1185,,,DataTrades,1185,,
1186,10dORHV,1186,2014-10-06 00:00:00,,,,22.87,,,stockpx,1186,2014-10-06 00:00:00,,,,99.67,,,HVStrategy,1186,735512.0,Bollinger_Breakout,1186,0.0,Bollinger_Breakdown,1186,0.0,Broker,1186,100023.35999999999,100023.35999999999,BuySell,1186,,,BuySell,1186,,,DataTrades,1186,,
1187,10dORHV,1187,2014-10-07 00:00:00,,,,21.74,,,stockpx,1187,2014-10-07 00:00:00,,,,98.99,,,HVStrategy,1187,735513.0,Bollinger_Breakout,1187,0.0,Bollinger_Breakdown,1187,0.0,Broker,1187,100023.35999999999,100023.35999999999,BuySell,1187,,,BuySell,1187,,,DataTrades,1187,,
1188,10dORHV,1188,2014-10-08 00:00:00,,,,22.65,,,stockpx,1188,2014-10-08 00:00:00,,,,100.87,,,HVStrategy,1188,735514.0,Bollinger_Breakout,1188,0.0,Bollinger_Breakdown,1188,0.0,Broker,1188,100023.35999999999,100023.35999999999,BuySell,1188,,,BuySell,1188,,,DataTrades,1188,,
1189,10dORHV,1189,2014-10-09 00:00:00,,,,21.31,,,stockpx,1189,2014-10-09 00:00:00,,,,101.23,,,HVStrategy,1189,735515.0,Bollinger_Breakout,1189,0.0,Bollinger_Breakdown,1189,0.0,Broker,1189,100023.35999999999,100023.35999999999,BuySell,1189,,,BuySell,1189,,,DataTrades,1189,,
1190,10dORHV,1190,2014-10-10 00:00:00,,,,21.09,,,stockpx,1190,2014-10-10 00:00:00,,,,101.27,,,HVStrategy,1190,735516.0,Bollinger_Breakout,1190,0.0,Bollinger_Breakdown,1190,0.0,Broker,1190,100023.35999999999,100023.35999999999,BuySell,1190,,,BuySell,1190,,,DataTrades,1190,,
1191,10dORHV,1191,2014-10-14 00:00:00,,,,19.77,,,stockpx,1191,2014-10-14 00:00:00,,,,99.34,,,HVStrategy,1191,735520.0,Bollinger_Breakout,1191,0.0,Bollinger_Breakdown,1191,0.0,Broker,1191,100023.35999999999,100023.35999999999,BuySell,1191,,,BuySell,1191,,,DataTrades,1191,,
1192,10dORHV,1192,2014-10-15 00:00:00,,,,23.49,,,stockpx,1192,2014-10-15 00:00:00,,,,97.74,,,HVStrategy,1192,735521.0,Bollinger_Breakout,1192,0.0,Bollinger_Breakdown,1192,1.0,Broker,1192,100023.35999999999,100023.35999999999,BuySell,1192,,,BuySell,1192,,,DataTrades,1192,,
1193,10dORHV,1193,2014-10-16 00:00:00,,,,26.62,,,stockpx,1193,2014-10-16 00:00:00,,,,96.51,,,HVStrategy,1193,735522.0,Bollinger_Breakout,1193,0.0,Bollinger_Breakdown,1193,1.0,Broker,1193,100023.35999999999,100023.35999999999,BuySell,1193,,,BuySell,1193,,,DataTrades,1193,,
1194,10dORHV,1194,2014-10-17 00:00:00,,,,27.72,,,stockpx,1194,2014-10-17 00:00:00,,,,97.83,,,HVStrategy,1194,735523.0,Bollinger_Breakout,1194,0.0,Bollinger_Breakdown,1194,0.0,Broker,1194,100023.35999999999,100023.35999999999,BuySell,1194,,,BuySell,1194,,,DataTrades,1194,,
1195,10dORHV,1195,2014-10-20 00:00:00,,,,28.03,,,stockpx,1195,2014-10-20 00:00:00,,,,99.77,,,HVStrategy,1195,735526.0,Bollinger_Breakout,1195,0.0,Bollinger_Breakdown,1195,0.0,Broker,1195,100023.35999999999,100023.35999999999,BuySell,1195,,,BuySell,1195,,,DataTrades,1195,,
1196,10dORHV,1196,2014-10-21 00:00:00,,,,32.58,,,stockpx,1196,2014-10-21 00:00:00,,,,102.24,,,HVStrategy,1196,735527.0,Bollinger_Breakout,1196,0.0,Bollinger_Breakdown,1196,0.0,Broker,1196,100023.35999999999,100023.35999999999,BuySell,1196,,,BuySell,1196,,,DataTrades,1196,,
1197,10dORHV,1197,2014-10-22 00:00:00,,,,32.06,,,stockpx,1197,2014-10-22 00:00:00,,,,103.51,,,HVStrategy,1197,735528.0,Bollinger_Breakout,1197,1.0,Bollinger_Breakdown,1197,0.0,Broker,1197,100023.35999999999,100023.35999999999,BuySell,1197,,,BuySell,1197,,,DataTrades,1197,,
1198,10dORHV,1198,2014-10-23 00:00:00,,,,32.02,,,stockpx,1198,2014-10-23 00:00:00,,,,104.73,,,HVStrategy,1198,735529.0,Bollinger_Breakout,1198,1.0,Bollinger_Breakdown,1198,0.0,Broker,1198,99991.33999999998,100023.35999999999,BuySell,1198,32.02,,BuySell,1198,,,DataTrades,1198,,
1199,10dORHV,1199,2014-10-24 00:00:00,,,,31.49,,,stockpx,1199,2014-10-24 00:00:00,,,,104.94,,,HVStrategy,1199,735530.0,Bollinger_Breakout,1199,1.0,Bollinger_Breakdown,1199,0.0,Broker,1199,99991.33999999998,100022.82999999999,BuySell,1199,,,BuySell,1199,,,DataTrades,1199,,
1200,10dORHV,1200,2014-10-27 00:00:00,,,,30.65,,,stockpx,1200,2014-10-27 00:00:00,,,,105.2,,,HVStrategy,1200,735533.0,Bollinger_Breakout,1200,0.0,Bollinger_Breakdown,1200,0.0,Broker,1200,99991.33999999998,100021.98999999998,BuySell,1200,,,BuySell,1200,,,DataTrades,1200,,
1201,10dORHV,1201,2014-10-28 00:00:00,,,,29.83,,,stockpx,1201,2014-10-28 00:00:00,,,,106.65,,,HVStrategy,1201,735534.0,Bollinger_Breakout,1201,1.0,Bollinger_Breakdown,1201,0.0,Broker,1201,100021.16999999998,100021.16999999998,BuySell,1201,,29.83,BuySell,1201,,,DataTrades,1201,-2.190000000000005,
1202,10dORHV,1202,2014-10-29 00:00:00,,,,26.46,,,stockpx,1202,2014-10-29 00:00:00,,,,107.28,,,HVStrategy,1202,735535.0,Bollinger_Breakout,1202,0.0,Bollinger_Breakdown,1202,0.0,Broker,1202,99994.70999999998,100021.16999999998,BuySell,1202,26.46,,BuySell,1202,,,DataTrades,1202,,
1203,10dORHV,1203,2014-10-30 00:00:00,,,,22.78,,,stockpx,1203,2014-10-30 00:00:00,,,,106.55,,,HVStrategy,1203,735536.0,Bollinger_Breakout,1203,0.0,Bollinger_Breakdown,1203,0.0,Broker,1203,99994.70999999998,100017.48999999998,BuySell,1203,,,BuySell,1203,,,DataTrades,1203,,
1204,10dORHV,1204,2014-10-31 00:00:00,,,,21.75,,,stockpx,1204,2014-10-31 00:00:00,,,,107.84,,,HVStrategy,1204,735537.0,Bollinger_Breakout,1204,0.0,Bollinger_Breakdown,1204,0.0,Broker,1204,99994.70999999998,100016.45999999998,BuySell,1204,,,BuySell,1204,,,DataTrades,1204,,
1205,10dORHV,1205,2014-11-03 00:00:00,,,,21.73,,,stockpx,1205,2014-11-03 00:00:00,,,,109.23,,,HVStrategy,1205,735540.0,Bollinger_Breakout,1205,0.0,Bollinger_Breakdown,1205,0.0,Broker,1205,100016.43999999997,100016.43999999997,BuySell,1205,,21.73,BuySell,1205,,,DataTrades,1205,-4.73,
1206,10dORHV,1206,2014-11-04 00:00:00,,,,13.77,,,stockpx,1206,2014-11-04 00:00:00,,,,108.62,,,HVStrategy,1206,735541.0,Bollinger_Breakout,1206,0.0,Bollinger_Breakdown,1206,0.0,Broker,1206,100016.43999999997,100016.43999999997,BuySell,1206,,,BuySell,1206,,,DataTrades,1206,,
1207,10dORHV,1207,2014-11-05 00:00:00,,,,13.71,,,stockpx,1207,2014-11-05 00:00:00,,,,108.87,,,HVStrategy,1207,735542.0,Bollinger_Breakout,1207,0.0,Bollinger_Breakdown,1207,0.0,Broker,1207,100016.43999999997,100016.43999999997,BuySell,1207,,,BuySell,1207,,,DataTrades,1207,,
1208,10dORHV,1208,2014-11-06 00:00:00,,,,12.78,,,stockpx,1208,2014-11-06 00:00:00,,,,108.65,,,HVStrategy,1208,735543.0,Bollinger_Breakout,1208,0.0,Bollinger_Breakdown,1208,0.0,Broker,1208,100016.43999999997,100016.43999999997,BuySell,1208,,,BuySell,1208,,,DataTrades,1208,,
1209,10dORHV,1209,2014-11-07 00:00:00,,,,12.71,,,stockpx,1209,2014-11-07 00:00:00,,,,108.83,,,HVStrategy,1209,735544.0,Bollinger_Breakout,1209,0.0,Bollinger_Breakdown,1209,0.0,Broker,1209,100016.43999999997,100016.43999999997,BuySell,1209,,,BuySell,1209,,,DataTrades,1209,,
1210,10dORHV,1210,2014-11-10 00:00:00,,,,12.42,,,stockpx,1210,2014-11-10 00:00:00,,,,108.83,,,HVStrategy,1210,735547.0,Bollinger_Breakout,1210,0.0,Bollinger_Breakdown,1210,0.0,Broker,1210,100016.43999999997,100016.43999999997,BuySell,1210,,,BuySell,1210,,,DataTrades,1210,,
1211,10dORHV,1211,2014-11-12 00:00:00,,,,13.21,,,stockpx,1211,2014-11-12 00:00:00,,,,111.28,,,HVStrategy,1211,735549.0,Bollinger_Breakout,1211,0.0,Bollinger_Breakdown,1211,0.0,Broker,1211,100016.43999999997,100016.43999999997,BuySell,1211,,,BuySell,1211,,,DataTrades,1211,,
1212,10dORHV,1212,2014-11-13 00:00:00,,,,13.33,,,stockpx,1212,2014-11-13 00:00:00,,,,112.82,,,HVStrategy,1212,735550.0,Bollinger_Breakout,1212,0.0,Bollinger_Breakdown,1212,0.0,Broker,1212,100016.43999999997,100016.43999999997,BuySell,1212,,,BuySell,1212,,,DataTrades,1212,,
1213,10dORHV,1213,2014-11-14 00:00:00,,,,13.33,,,stockpx,1213,2014-11-14 00:00:00,,,,114.06,,,HVStrategy,1213,735551.0,Bollinger_Breakout,1213,0.0,Bollinger_Breakdown,1213,0.0,Broker,1213,100016.43999999997,100016.43999999997,BuySell,1213,,,BuySell,1213,,,DataTrades,1213,,
1214,10dORHV,1214,2014-11-17 00:00:00,,,,12.64,,,stockpx,1214,2014-11-17 00:00:00,,,,114.13,,,HVStrategy,1214,735554.0,Bollinger_Breakout,1214,0.0,Bollinger_Breakdown,1214,0.0,Broker,1214,100016.43999999997,100016.43999999997,BuySell,1214,,,BuySell,1214,,,DataTrades,1214,,
1215,10dORHV,1215,2014-11-18 00:00:00,,,,13.1,,,stockpx,1215,2014-11-18 00:00:00,,,,115.54,,,HVStrategy,1215,735555.0,Bollinger_Breakout,1215,0.0,Bollinger_Breakdown,1215,0.0,Broker,1215,100016.43999999997,100016.43999999997,BuySell,1215,,,BuySell,1215,,,DataTrades,1215,,
1216,10dORHV,1216,2014-11-19 00:00:00,,,,13.74,,,stockpx,1216,2014-11-19 00:00:00,,,,114.76,,,HVStrategy,1216,735556.0,Bollinger_Breakout,1216,0.0,Bollinger_Breakdown,1216,0.0,Broker,1216,100016.43999999997,100016.43999999997,BuySell,1216,,,BuySell,1216,,,DataTrades,1216,,
1217,10dORHV,1217,2014-11-20 00:00:00,,,,14.43,,,stockpx,1217,2014-11-20 00:00:00,,,,116.45,,,HVStrategy,1217,735557.0,Bollinger_Breakout,1217,0.0,Bollinger_Breakdown,1217,0.0,Broker,1217,100016.43999999997,100016.43999999997,BuySell,1217,,,BuySell,1217,,,DataTrades,1217,,
1218,10dORHV,1218,2014-11-21 00:00:00,,,,16.27,,,stockpx,1218,2014-11-21 00:00:00,,,,116.25,,,HVStrategy,1218,735558.0,Bollinger_Breakout,1218,0.0,Bollinger_Breakdown,1218,0.0,Broker,1218,100016.43999999997,100016.43999999997,BuySell,1218,,,BuySell,1218,,,DataTrades,1218,,
1219,10dORHV,1219,2014-11-24 00:00:00,,,,17.37,,,stockpx,1219,2014-11-24 00:00:00,,,,118.64,,,HVStrategy,1219,735561.0,Bollinger_Breakout,1219,0.0,Bollinger_Breakdown,1219,0.0,Broker,1219,100016.43999999997,100016.43999999997,BuySell,1219,,,BuySell,1219,,,DataTrades,1219,,
1220,10dORHV,1220,2014-11-25 00:00:00,,,,18.15,,,stockpx,1220,2014-11-25 00:00:00,,,,117.78,,,HVStrategy,1220,735562.0,Bollinger_Breakout,1220,0.0,Bollinger_Breakdown,1220,0.0,Broker,1220,100016.43999999997,100016.43999999997,BuySell,1220,,,BuySell,1220,,,DataTrades,1220,,
1221,10dORHV,1221,2014-11-26 00:00:00,,,,17.56,,,stockpx,1221,2014-11-26 00:00:00,,,,118.89,,,HVStrategy,1221,735563.0,Bollinger_Breakout,1221,0.0,Bollinger_Breakdown,1221,0.0,Broker,1221,100016.43999999997,100016.43999999997,BuySell,1221,,,BuySell,1221,,,DataTrades,1221,,
1222,10dORHV,1222,2014-11-28 00:00:00,,,,17.29,,,stockpx,1222,2014-11-28 00:00:00,,,,118.93,,,HVStrategy,1222,735565.0,Bollinger_Breakout,1222,0.0,Bollinger_Breakdown,1222,0.0,Broker,1222,100016.43999999997,100016.43999999997,BuySell,1222,,,BuySell,1222,,,DataTrades,1222,,
1223,10dORHV,1223,2014-12-01 00:00:00,,,,23.17,,,stockpx,1223,2014-12-01 00:00:00,,,,114.76,,,HVStrategy,1223,735568.0,Bollinger_Breakout,1223,0.0,Bollinger_Breakdown,1223,0.0,Broker,1223,100016.43999999997,100016.43999999997,BuySell,1223,,,BuySell,1223,,,DataTrades,1223,,
1224,10dORHV,1224,2014-12-02 00:00:00,,,,25.41,,,stockpx,1224,2014-12-02 00:00:00,,,,114.8,,,HVStrategy,1224,735569.0,Bollinger_Breakout,1224,0.0,Bollinger_Breakdown,1224,0.0,Broker,1224,100016.43999999997,100016.43999999997,BuySell,1224,,,BuySell,1224,,,DataTrades,1224,,
1225,10dORHV,1225,2014-12-03 00:00:00,,,,25.26,,,stockpx,1225,2014-12-03 00:00:00,,,,116.2,,,HVStrategy,1225,735570.0,Bollinger_Breakout,1225,0.0,Bollinger_Breakdown,1225,0.0,Broker,1225,100016.43999999997,100016.43999999997,BuySell,1225,,,BuySell,1225,,,DataTrades,1225,,
1226,10dORHV,1226,2014-12-04 00:00:00,,,,24.87,,,stockpx,1226,2014-12-04 00:00:00,,,,116.43,,,HVStrategy,1226,735571.0,Bollinger_Breakout,1226,0.0,Bollinger_Breakdown,1226,0.0,Broker,1226,100016.43999999997,100016.43999999997,BuySell,1226,,,BuySell,1226,,,DataTrades,1226,,
