Id,XLB,len,datetime,open,high,low,close,volume,openinterest,XLE,len,datetime,open,high,low,close,volume,openinterest,XLF,len,datetime,open,high,low,close,volume,openinterest,XLI,len,datetime,open,high,low,close,volume,openinterest,XLK,len,datetime,open,high,low,close,volume,openinterest,XLP,len,datetime,open,high,low,close,volume,openinterest,XLU,len,datetime,open,high,low,close,volume,openinterest,XLV,len,datetime,open,high,low,close,volume,openinterest,XLY,len,datetime,open,high,low,close,volume,openinterest,BackTradingStrategy,len,datetime,SimpleMovingAverage,len,sma,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
1063,XLB,1063,2017-05-01 23:59:59.999989,53.32,53.32,52.95,52.31,3915867.26,0.0,XLE,1063,2017-05-01 23:59:59.999989,67.82,68.01,67.5,65.88,9172327.96,0.0,XLF,1063,2017-05-01 23:59:59.999989,23.65,23.8,23.55,23.38,68220721.42,0.0,XLI,1063,2017-05-01 23:59:59.999989,66.48,66.48,65.99,65.17,11070144.3,0.0,XLK,1063,2017-05-01 23:59:59.999989,54.58,54.86,54.48,54.17,7477953.31,0.0,XLP,1063,2017-05-01 23:59:59.999989,55.26,55.26,54.92,53.81,8177491.38,0.0,XLU,1063,2017-05-01 23:59:59.999989,51.82,51.82,51.26,50.12,10428948.49,0.0,XLV,1063,2017-05-01 23:59:59.999989,75.63,75.82,75.5,74.8,7098976.57,0.0,XLY,1063,2017-05-01 23:59:59.999989,90.26,90.52,90.07,89.28,5855205.69,0.0,BackTradingStrategy,1063,736450.9999999999,SimpleMovingAverage,1063,50.046953125,Broker,1063,100078.56999999995,100026.79999999994,BuySell,1063,,,BuySell,1063,,,BuySell,1063,,,BuySell,1063,,,BuySell,1063,,,BuySell,1063,,,BuySell,1063,,,BuySell,1063,,,BuySell,1063,,,DataTrades,1063,,,,,,,,,
1064,XLB,1064,2017-05-02 23:59:59.999989,53.12,53.27,52.95,52.4,3414413.89,0.0,XLE,1064,2017-05-02 23:59:59.999989,67.79,68.01,67.03,65.54,16004492.32,0.0,XLF,1064,2017-05-02 23:59:59.999989,23.68,23.71,23.52,23.35,75552560.18,0.0,XLI,1064,2017-05-02 23:59:59.999989,66.32,66.5,66.18,65.49,9312968.19,0.0,XLK,1064,2017-05-02 23:59:59.999989,54.9,54.99,54.71,54.29,7450366.28,0.0,XLP,1064,2017-05-02 23:59:59.999989,54.85,54.96,54.55,53.45,7510088.85,0.0,XLU,1064,2017-05-02 23:59:59.999989,51.45,51.64,51.24,50.18,9205955.3,0.0,XLV,1064,2017-05-02 23:59:59.999989,75.74,75.9,75.3,75.0,5183182.62,0.0,XLY,1064,2017-05-02 23:59:59.999989,90.23,90.28,89.75,89.38,3921291.79,0.0,BackTradingStrategy,1064,736451.9999999999,SimpleMovingAverage,1064,50.100625,Broker,1064,100078.56999999995,100027.70999999995,BuySell,1064,,,BuySell,1064,,,BuySell,1064,,,BuySell,1064,,,BuySell,1064,,,BuySell,1064,,,BuySell,1064,,,BuySell,1064,,,BuySell,1064,,,DataTrades,1064,,,,,,,,,
1065,XLB,1065,2017-05-03 23:59:59.999989,52.97,53.09,52.52,51.89,6501060.62,0.0,XLE,1065,2017-05-03 23:59:59.999989,67.16,67.82,66.97,65.73,16490598.69,0.0,XLF,1065,2017-05-03 23:59:59.999989,23.57,23.84,23.55,23.54,77136362.39,0.0,XLI,1065,2017-05-03 23:59:59.999989,66.27,66.61,66.14,65.54,8601800.67,0.0,XLK,1065,2017-05-03 23:59:59.999989,54.73,54.85,54.56,54.19,7074046.4,0.0,XLP,1065,2017-05-03 23:59:59.999989,54.65,54.74,54.48,53.5,10742066.69,0.0,XLU,1065,2017-05-03 23:59:59.999989,51.52,51.58,51.24,50.01,10248217.09,0.0,XLV,1065,2017-05-03 23:59:59.999989,75.65,75.71,75.34,74.64,8000533.13,0.0,XLY,1065,2017-05-03 23:59:59.999989,90.21,90.45,89.49,88.86,2788744.68,0.0,BackTradingStrategy,1065,736452.9999999999,SimpleMovingAverage,1065,50.15078125,Broker,1065,100078.56999999995,100027.96999999994,BuySell,1065,,,BuySell,1065,,,BuySell,1065,,,BuySell,1065,,,BuySell,1065,,,BuySell,1065,,,BuySell,1065,,,BuySell,1065,,,BuySell,1065,,,DataTrades,1065,,,,,,,,,
1066,XLB,1066,2017-05-04 23:59:59.999989,52.82,52.86,52.56,51.95,3687996.6,0.0,XLE,1066,2017-05-04 23:59:59.999989,67.03,67.11,65.83,64.52,33054132.62,0.0,XLF,1066,2017-05-04 23:59:59.999989,23.99,24.07,23.78,23.58,63674623.64,0.0,XLI,1066,2017-05-04 23:59:59.999989,66.69,66.76,66.2,65.61,8024748.09,0.0,XLK,1066,2017-05-04 23:59:59.999989,54.83,54.86,54.59,54.15,7494663.28,0.0,XLP,1066,2017-05-04 23:59:59.999989,54.79,55.36,54.74,53.91,11343003.0,0.0,XLU,1066,2017-05-04 23:59:59.999989,51.12,51.51,51.11,50.18,13693061.16,0.0,XLV,1066,2017-05-04 23:59:59.999989,75.77,76.01,75.66,75.13,4225977.14,0.0,XLY,1066,2017-05-04 23:59:59.999989,89.82,89.82,89.27,88.72,5286605.68,0.0,BackTradingStrategy,1066,736453.9999999999,SimpleMovingAverage,1066,50.20046875,Broker,1066,100078.56999999995,100028.34999999995,BuySell,1066,,,BuySell,1066,,,BuySell,1066,,,BuySell,1066,,,BuySell,1066,,,BuySell,1066,,,BuySell,1066,,,BuySell,1066,,,BuySell,1066,,,DataTrades,1066,,,,,,,,,
1067,XLB,1067,2017-05-05 23:59:59.999989,52.83,53.52,52.83,52.69,5638836.94,0.0,XLE,1067,2017-05-05 23:59:59.999989,66.3,67.42,66.27,65.54,18252147.97,0.0,XLF,1067,2017-05-05 23:59:59.999989,23.95,23.96,23.76,23.54,46293923.78,0.0,XLI,1067,2017-05-05 23:59:59.999989,66.67,66.94,66.53,65.94,7007020.89,0.0,XLK,1067,2017-05-05 23:59:59.999989,54.86,54.99,54.73,54.35,6749042.97,0.0,XLP,1067,2017-05-05 23:59:59.999989,55.22,55.28,55.05,54.05,8359172.58,0.0,XLU,1067,2017-05-05 23:59:59.999989,51.6,51.92,51.55,50.45,10519461.02,0.0,XLV,1067,2017-05-05 23:59:59.999989,76.18,76.2,75.66,75.09,5653976.94,0.0,XLY,1067,2017-05-05 23:59:59.999989,89.97,90.17,89.53,89.28,3187349.06,0.0,BackTradingStrategy,1067,736454.9999999999,SimpleMovingAverage,1067,50.25578125,Broker,1067,100078.56999999995,100027.71999999994,BuySell,1067,,,BuySell,1067,,,BuySell,1067,,,BuySell,1067,,,BuySell,1067,,,BuySell,1067,,,BuySell,1067,,,BuySell,1067,,,BuySell,1067,,,DataTrades,1067,,,,,,,,,
1068,XLB,1068,2017-05-08 23:59:59.999989,53.36,53.43,52.94,52.26,5032364.16,0.0,XLE,1068,2017-05-08 23:59:59.999989,67.3,67.91,67.24,66.01,18451674.12,0.0,XLF,1068,2017-05-08 23:59:59.999989,23.87,23.91,23.78,23.52,45317817.37,0.0,XLI,1068,2017-05-08 23:59:59.999989,66.9,66.97,66.64,65.77,5989491.7,0.0,XLK,1068,2017-05-08 23:59:59.999989,55.01,55.24,54.91,54.59,6001841.11,0.0,XLP,1068,2017-05-08 23:59:59.999989,55.26,55.26,55.09,54.03,5210986.29,0.0,XLU,1068,2017-05-08 23:59:59.999989,51.77,51.83,51.45,50.44,8573049.61,0.0,XLV,1068,2017-05-08 23:59:59.999989,75.91,75.97,75.39,74.63,6482685.04,0.0,XLY,1068,2017-05-08 23:59:59.999989,90.49,90.51,90.02,89.44,2481326.26,0.0,BackTradingStrategy,1068,736457.9999999999,SimpleMovingAverage,1068,50.309765625,Broker,1068,100078.56999999995,100027.77999999996,BuySell,1068,,,BuySell,1068,,,BuySell,1068,,,BuySell,1068,,,BuySell,1068,,,BuySell,1068,,,BuySell,1068,,,BuySell,1068,,,BuySell,1068,,,DataTrades,1068,,,,,,,,,
1069,XLB,1069,2017-05-09 23:59:59.999989,53.0,53.1,52.58,51.87,4623615.76,0.0,XLE,1069,2017-05-09 23:59:59.999989,67.93,67.93,67.03,65.47,10438521.15,0.0,XLF,1069,2017-05-09 23:59:59.999989,23.88,23.96,23.65,23.43,64913993.3,0.0,XLI,1069,2017-05-09 23:59:59.999989,66.79,67.0,66.75,65.85,5881885.47,0.0,XLK,1069,2017-05-09 23:59:59.999989,55.27,55.43,55.17,54.66,7607776.43,0.0,XLP,1069,2017-05-09 23:59:59.999989,55.18,55.28,54.91,53.84,7103657.1,0.0,XLU,1069,2017-05-09 23:59:59.999989,51.67,51.71,51.24,50.06,7567657.41,0.0,XLV,1069,2017-05-09 23:59:59.999989,75.54,75.73,75.45,74.72,3785923.46,0.0,XLY,1069,2017-05-09 23:59:59.999989,90.54,90.93,90.37,89.96,10155993.76,0.0,BackTradingStrategy,1069,736458.9999999999,SimpleMovingAverage,1069,50.36265625,Broker,1069,100078.56999999995,100028.47999999995,BuySell,1069,,,BuySell,1069,,,BuySell,1069,,,BuySell,1069,,,BuySell,1069,,,BuySell,1069,,,BuySell,1069,,,BuySell,1069,,,BuySell,1069,,,DataTrades,1069,,,,,,,,,
1070,XLB,1070,2017-05-10 23:59:59.999989,52.73,52.89,52.6,52.04,3146643.78,0.0,XLE,1070,2017-05-10 23:59:59.999989,67.62,68.44,67.56,66.33,17780256.81,0.0,XLF,1070,2017-05-10 23:59:59.999989,23.69,23.81,23.65,23.51,50551094.83,0.0,XLI,1070,2017-05-10 23:59:59.999989,66.87,66.87,66.41,65.72,7362358.12,0.0,XLK,1070,2017-05-10 23:59:59.999989,55.34,55.53,55.22,54.87,5242377.87,0.0,XLP,1070,2017-05-10 23:59:59.999989,55.03,55.11,54.96,53.88,5121810.16,0.0,XLU,1070,2017-05-10 23:59:59.999989,51.37,51.52,51.13,50.14,8231773.79,0.0,XLV,1070,2017-05-10 23:59:59.999989,75.47,75.48,75.06,74.5,4265020.23,0.0,XLY,1070,2017-05-10 23:59:59.999989,90.49,90.58,90.22,89.65,3483579.66,0.0,BackTradingStrategy,1070,736459.9999999999,SimpleMovingAverage,1070,50.416796875,Broker,1070,100078.56999999995,100027.95999999995,BuySell,1070,,,BuySell,1070,,,BuySell,1070,,,BuySell,1070,,,BuySell,1070,,,BuySell,1070,,,BuySell,1070,,,BuySell,1070,,,BuySell,1070,,,DataTrades,1070,,,,,,,,,
1071,XLB,1071,2017-05-11 23:59:59.999989,52.68,52.86,52.26,51.96,3290774.64,0.0,XLE,1071,2017-05-11 23:59:59.999989,68.36,68.48,67.88,66.2,11654759.15,0.0,XLF,1071,2017-05-11 23:59:59.999989,23.72,23.76,23.47,23.36,76298299.4,0.0,XLI,1071,2017-05-11 23:59:59.999989,66.48,66.76,66.08,65.7,8277405.35,0.0,XLK,1071,2017-05-11 23:59:59.999989,55.32,55.45,55.1,54.8,8995691.49,0.0,XLP,1071,2017-05-11 23:59:59.999989,54.97,55.12,54.88,53.96,4952071.76,0.0,XLU,1071,2017-05-11 23:59:59.999989,51.28,51.48,51.07,50.21,7509427.73,0.0,XLV,1071,2017-05-11 23:59:59.999989,75.25,75.44,75.03,74.54,6713090.24,0.0,XLY,1071,2017-05-11 23:59:59.999989,90.38,90.38,89.46,89.12,4308410.77,0.0,BackTradingStrategy,1071,736460.9999999999,SimpleMovingAverage,1071,50.4690625,Broker,1071,100078.56999999995,100027.72999999995,BuySell,1071,,,BuySell,1071,,,BuySell,1071,,,BuySell,1071,,,BuySell,1071,,,BuySell,1071,,,BuySell,1071,,,BuySell,1071,,,BuySell,1071,,,DataTrades,1071,,,,,,,,,
1072,XLB,1072,2017-05-12 23:59:59.999989,52.7,52.77,52.57,51.83,2324221.15,0.0,XLE,1072,2017-05-12 23:59:59.999989,67.93,68.06,67.55,65.97,10427713.18,0.0,XLF,1072,2017-05-12 23:59:59.999989,23.55,23.57,23.43,23.26,55088013.03,0.0,XLI,1072,2017-05-12 23:59:59.999989,66.5,66.5,66.14,65.33,7081518.34,0.0,XLK,1072,2017-05-12 23:59:59.999989,55.47,55.59,55.41,54.94,4601467.53,0.0,XLP,1072,2017-05-12 23:59:59.999989,55.07,55.11,54.93,53.8,5363104.51,0.0,XLU,1072,2017-05-12 23:59:59.999989,51.6,51.84,51.53,50.45,7337668.6,0.0,XLV,1072,2017-05-12 23:59:59.999989,75.38,75.49,75.23,74.41,2607505.17,0.0,XLY,1072,2017-05-12 23:59:59.999989,90.1,90.1,89.77,88.99,3198734.85,0.0,BackTradingStrategy,1072,736461.9999999999,SimpleMovingAverage,1072,50.514921875,Broker,1072,100078.56999999995,100027.91999999995,BuySell,1072,,,BuySell,1072,,,BuySell,1072,,,BuySell,1072,,,BuySell,1072,,,BuySell,1072,,,BuySell,1072,,,BuySell,1072,,,BuySell,1072,,,DataTrades,1072,,,,,,,,,
1073,XLB,1073,2017-05-15 23:59:59.999989,52.77,53.23,52.77,52.28,3214719.18,0.0,XLE,1073,2017-05-15 23:59:59.999989,68.76,68.87,68.06,66.49,12860481.34,0.0,XLF,1073,2017-05-15 23:59:59.999989,23.61,23.79,23.6,23.44,51537964.14,0.0,XLI,1073,2017-05-15 23:59:59.999989,66.3,66.66,66.3,65.64,8290708.5,0.0,XLK,1073,2017-05-15 23:59:59.999989,55.63,55.87,55.6,55.24,9837418.9,0.0,XLP,1073,2017-05-15 23:59:59.999989,54.93,55.2,54.93,53.98,7149468.48,0.0,XLU,1073,2017-05-15 23:59:59.999989,51.74,52.04,51.68,50.67,6194556.57,0.0,XLV,1073,2017-05-15 23:59:59.999989,75.32,75.81,75.25,74.89,7236172.34,0.0,XLY,1073,2017-05-15 23:59:59.999989,89.9,90.28,89.8,89.01,3912975.05,0.0,BackTradingStrategy,1073,736464.9999999999,SimpleMovingAverage,1073,50.563125,Broker,1073,100078.56999999995,100027.52999999996,BuySell,1073,,,BuySell,1073,,,BuySell,1073,,,BuySell,1073,,,BuySell,1073,,,BuySell,1073,,,BuySell,1073,,,BuySell,1073,,,BuySell,1073,,,DataTrades,1073,,,,,,,,,
1074,XLB,1074,2017-05-16 23:59:59.999989,53.09,53.21,53.01,52.29,2989409.99,0.0,XLE,1074,2017-05-16 23:59:59.999989,68.6,68.6,67.7,66.16,11386680.78,0.0,XLF,1074,2017-05-16 23:59:59.999989,23.79,23.83,23.67,23.51,50883772.42,0.0,XLI,1074,2017-05-16 23:59:59.999989,66.69,66.75,66.28,65.57,5763439.96,0.0,XLK,1074,2017-05-16 23:59:59.999989,56.0,56.13,55.81,55.5,8959207.1,0.0,XLP,1074,2017-05-16 23:59:59.999989,55.31,55.39,55.05,53.93,4695800.12,0.0,XLU,1074,2017-05-16 23:59:59.999989,51.87,52.02,51.51,50.3,7464464.96,0.0,XLV,1074,2017-05-16 23:59:59.999989,75.69,75.76,75.27,74.61,5408447.57,0.0,XLY,1074,2017-05-16 23:59:59.999989,89.95,90.02,89.53,88.7,4156632.84,0.0,BackTradingStrategy,1074,736465.9999999999,SimpleMovingAverage,1074,50.603828125,Broker,1074,100078.56999999995,100028.44999999995,BuySell,1074,,,BuySell,1074,,,BuySell,1074,,,BuySell,1074,,,BuySell,1074,,,BuySell,1074,,,BuySell,1074,,,BuySell,1074,,,BuySell,1074,,,DataTrades,1074,,,,,,,,,
1075,XLB,1075,2017-05-17 23:59:59.999989,52.71,52.75,51.95,51.19,8011824.33,0.0,XLE,1075,2017-05-17 23:59:59.999989,67.54,68.12,67.24,65.51,15197432.71,0.0,XLF,1075,2017-05-17 23:59:59.999989,23.31,23.49,22.97,22.77,139423212.07,0.0,XLI,1075,2017-05-17 23:59:59.999989,65.91,66.01,65.19,64.26,14998855.79,0.0,XLK,1075,2017-05-17 23:59:59.999989,55.69,55.74,54.57,53.99,18336459.43,0.0,XLP,1075,2017-05-17 23:59:59.999989,55.0,55.2,54.86,53.85,13725605.32,0.0,XLU,1075,2017-05-17 23:59:59.999989,51.7,51.94,51.47,50.43,14662267.66,0.0,XLV,1075,2017-05-17 23:59:59.999989,74.87,75.08,74.49,73.63,11301823.79,0.0,XLY,1075,2017-05-17 23:59:59.999989,89.04,89.27,88.13,87.27,8207129.44,0.0,BackTradingStrategy,1075,736466.9999999999,SimpleMovingAverage,1075,50.631640625,Broker,1075,100078.56999999995,100026.59999999995,BuySell,1075,,,BuySell,1075,,,BuySell,1075,,,BuySell,1075,,,BuySell,1075,,,BuySell,1075,,,BuySell,1075,,,BuySell,1075,,,BuySell,1075,,,DataTrades,1075,,,,,,,,,
1076,XLB,1076,2017-05-18 23:59:59.999989,51.76,52.12,51.35,51.22,6860057.8,0.0,XLE,1076,2017-05-18 23:59:59.999989,66.97,67.58,66.72,65.49,13744763.24,0.0,XLF,1076,2017-05-18 23:59:59.999989,23.03,23.29,23.0,22.86,100382811.9,0.0,XLI,1076,2017-05-18 23:59:59.999989,65.01,65.69,64.65,64.35,15037385.28,0.0,XLK,1076,2017-05-18 23:59:59.999989,54.46,55.13,54.37,54.3,16633031.72,0.0,XLP,1076,2017-05-18 23:59:59.999989,55.03,55.18,54.87,53.89,7739636.88,0.0,XLU,1076,2017-05-18 23:59:59.999989,51.81,52.15,51.44,50.6,16460037.51,0.0,XLV,1076,2017-05-18 23:59:59.999989,74.45,75.25,74.45,73.96,10566918.56,0.0,XLY,1076,2017-05-18 23:59:59.999989,88.14,89.06,88.14,87.77,6457072.11,0.0,BackTradingStrategy,1076,736467.9999999999,SimpleMovingAverage,1076,50.664765625,Broker,1076,100078.56999999995,100026.73999999995,BuySell,1076,,,BuySell,1076,,,BuySell,1076,,,BuySell,1076,,,BuySell,1076,,,BuySell,1076,,,BuySell,1076,,,BuySell,1076,,,BuySell,1076,,,DataTrades,1076,,,,,,,,,
1077,XLB,1077,2017-05-19 23:59:59.999989,52.09,52.66,52.08,51.66,4915325.54,0.0,XLE,1077,2017-05-19 23:59:59.999989,67.58,68.22,67.42,66.29,15214666.26,0.0,XLF,1077,2017-05-19 23:59:59.999989,23.19,23.48,23.18,23.06,68901089.11,0.0,XLI,1077,2017-05-19 23:59:59.999989,65.51,66.46,65.51,65.19,10171650.44,0.0,XLK,1077,2017-05-19 23:59:59.999989,55.22,55.41,55.16,54.62,10104184.71,0.0,XLP,1077,2017-05-19 23:59:59.999989,55.07,55.45,54.99,54.18,6145036.7,0.0,XLU,1077,2017-05-19 23:59:59.999989,51.87,52.08,51.58,50.8,9657250.46,0.0,XLV,1077,2017-05-19 23:59:59.999989,74.95,75.27,74.85,74.16,9103335.55,0.0,XLY,1077,2017-05-19 23:59:59.999989,88.8,89.54,88.7,88.36,3658327.88,0.0,BackTradingStrategy,1077,736468.9999999999,SimpleMovingAverage,1077,50.700546875,Broker,1077,100078.56999999995,100026.80999999995,BuySell,1077,,,BuySell,1077,,,BuySell,1077,,,BuySell,1077,,,BuySell,1077,,,BuySell,1077,,,BuySell,1077,,,BuySell,1077,,,BuySell,1077,,,DataTrades,1077,,,,,,,,,
1078,XLB,1078,2017-05-22 23:59:59.999989,52.62,52.75,52.35,51.72,2829023.91,0.0,XLE,1078,2017-05-22 23:59:59.999989,68.44,68.48,67.69,66.15,10068002.31,0.0,XLF,1078,2017-05-22 23:59:59.999989,23.48,23.48,23.25,23.12,78189498.13,0.0,XLI,1078,2017-05-22 23:59:59.999989,66.66,66.76,66.47,65.7,6411244.61,0.0,XLK,1078,2017-05-22 23:59:59.999989,55.37,55.75,55.36,55.05,10392110.28,0.0,XLP,1078,2017-05-22 23:59:59.999989,55.36,55.74,55.35,54.48,6951832.08,0.0,XLU,1078,2017-05-22 23:59:59.999989,52.0,52.61,51.97,51.24,7587554.25,0.0,XLV,1078,2017-05-22 23:59:59.999989,74.96,75.32,74.8,74.36,4941311.39,0.0,XLY,1078,2017-05-22 23:59:59.999989,89.42,89.8,89.37,88.81,2917454.45,0.0,BackTradingStrategy,1078,736471.9999999999,SimpleMovingAverage,1078,50.735234375,Broker,1078,100025.31999999993,100025.31999999993,BuySell,1078,,,BuySell,1078,68.44,,BuySell,1078,,23.48,BuySell,1078,,66.66,BuySell,1078,,55.37,BuySell,1078,55.36,,BuySell,1078,,,BuySell,1078,74.96,,BuySell,1078,,,DataTrades,1078,,-0.14999999999999147,-0.21000000000000085,0.3499999999999943,1.6199999999999974,-0.20000000000000284,,-0.5699999999999932,
1079,XLB,1079,2017-05-23 23:59:59.999989,52.61,52.74,52.47,51.76,3495395.06,0.0,XLE,1079,2017-05-23 23:59:59.999989,68.11,68.18,67.73,66.3,8848451.98,0.0,XLF,1079,2017-05-23 23:59:59.999989,23.43,23.66,23.32,23.29,64755900.84,0.0,XLI,1079,2017-05-23 23:59:59.999989,66.78,66.87,66.5,65.83,7741345.43,0.0,XLK,1079,2017-05-23 23:59:59.999989,55.91,55.97,55.63,55.15,6536163.87,0.0,XLP,1079,2017-05-23 23:59:59.999989,55.74,55.98,55.69,54.54,7359732.28,0.0,XLU,1079,2017-05-23 23:59:59.999989,52.62,52.98,52.53,51.37,14913323.99,0.0,XLV,1079,2017-05-23 23:59:59.999989,75.33,75.64,75.27,74.61,4167362.21,0.0,XLY,1079,2017-05-23 23:59:59.999989,89.77,89.96,89.22,88.47,2068266.93,0.0,BackTradingStrategy,1079,736472.9999999999,SimpleMovingAverage,1079,50.7709375,Broker,1079,100078.37999999995,100027.19999999995,BuySell,1079,,,BuySell,1079,,68.11,BuySell,1079,23.43,,BuySell,1079,66.78,,BuySell,1079,55.91,,BuySell,1079,,55.74,BuySell,1079,,,BuySell,1079,,75.33,BuySell,1079,,,DataTrades,1079,,,,,,,,,
1080,XLB,1080,2017-05-24 23:59:59.999989,52.65,53.01,52.64,52.11,2961135.68,0.0,XLE,1080,2017-05-24 23:59:59.999989,68.01,68.22,67.42,65.95,13127099.84,0.0,XLF,1080,2017-05-24 23:59:59.999989,23.62,23.64,23.48,23.28,58696213.71,0.0,XLI,1080,2017-05-24 23:59:59.999989,66.89,67.13,66.67,65.91,7762335.58,0.0,XLK,1080,2017-05-24 23:59:59.999989,55.93,56.02,55.8,55.38,9217073.81,0.0,XLP,1080,2017-05-24 23:59:59.999989,55.76,55.98,55.69,54.76,5028228.58,0.0,XLU,1080,2017-05-24 23:59:59.999989,52.72,53.06,52.67,51.66,7414917.16,0.0,XLV,1080,2017-05-24 23:59:59.999989,75.52,75.73,75.34,74.8,5126445.57,0.0,XLY,1080,2017-05-24 23:59:59.999989,89.33,89.71,89.01,88.79,3786047.4,0.0,BackTradingStrategy,1080,736473.9999999999,SimpleMovingAverage,1080,50.80921875,Broker,1080,100078.37999999995,100027.43999999994,BuySell,1080,,,BuySell,1080,,,BuySell,1080,,,BuySell,1080,,,BuySell,1080,,,BuySell,1080,,,BuySell,1080,,,BuySell,1080,,,BuySell,1080,,,DataTrades,1080,,,,,,,,,
1081,XLB,1081,2017-05-25 23:59:59.999989,53.08,53.21,52.71,52.05,4781834.49,0.0,XLE,1081,2017-05-25 23:59:59.999989,67.56,68.23,66.26,64.76,22717270.52,0.0,XLF,1081,2017-05-25 23:59:59.999989,23.63,23.73,23.56,23.32,48743727.4,0.0,XLI,1081,2017-05-25 23:59:59.999989,67.04,67.42,66.99,66.35,6740961.61,0.0,XLK,1081,2017-05-25 23:59:59.999989,56.19,56.53,56.08,55.78,6044752.44,0.0,XLP,1081,2017-05-25 23:59:59.999989,56.02,56.44,56.0,55.1,5909125.22,0.0,XLU,1081,2017-05-25 23:59:59.999989,53.08,53.49,52.95,52.08,16363769.1,0.0,XLV,1081,2017-05-25 23:59:59.999989,75.84,76.18,75.66,75.15,4427619.07,0.0,XLY,1081,2017-05-25 23:59:59.999989,89.97,90.75,89.97,89.57,3269129.07,0.0,BackTradingStrategy,1081,736474.9999999999,SimpleMovingAverage,1081,50.847578125,Broker,1081,100078.37999999995,100028.81999999995,BuySell,1081,,,BuySell,1081,,,BuySell,1081,,,BuySell,1081,,,BuySell,1081,,,BuySell,1081,,,BuySell,1081,,,BuySell,1081,,,BuySell,1081,,,DataTrades,1081,,,,,,,,,
1082,XLB,1082,2017-05-26 23:59:59.999989,52.75,52.98,52.69,52.15,2088666.04,0.0,XLE,1082,2017-05-26 23:59:59.999989,66.5,66.67,66.18,64.86,12852885.1,0.0,XLF,1082,2017-05-26 23:59:59.999989,23.56,23.68,23.56,23.31,41604739.16,0.0,XLI,1082,2017-05-26 23:59:59.999989,67.24,67.5,67.22,66.43,5903564.73,0.0,XLK,1082,2017-05-26 23:59:59.999989,56.36,56.45,56.24,55.75,35835342.23,0.0,XLP,1082,2017-05-26 23:59:59.999989,56.33,56.51,56.32,55.31,4118748.59,0.0,XLU,1082,2017-05-26 23:59:59.999989,53.43,53.52,53.3,52.08,7448468.79,0.0,XLV,1082,2017-05-26 23:59:59.999989,75.97,76.19,75.81,75.01,4455294.89,0.0,XLY,1082,2017-05-26 23:59:59.999989,90.59,90.79,90.49,89.84,2300934.65,0.0,BackTradingStrategy,1082,736475.9999999999,SimpleMovingAverage,1082,50.88234375,Broker,1082,100078.37999999995,100028.68999999994,BuySell,1082,,,BuySell,1082,,,BuySell,1082,,,BuySell,1082,,,BuySell,1082,,,BuySell,1082,,,BuySell,1082,,,BuySell,1082,,,BuySell,1082,,,DataTrades,1082,,,,,,,,,
1083,XLB,1083,2017-05-30 23:59:59.999989,52.85,53.02,52.74,52.14,2757303.4,0.0,XLE,1083,2017-05-30 23:59:59.999989,66.26,66.26,65.69,64.0,14147999.41,0.0,XLF,1083,2017-05-30 23:59:59.999989,23.54,23.57,23.4,23.16,46000350.02,0.0,XLI,1083,2017-05-30 23:59:59.999989,67.22,67.48,67.13,66.41,6003583.31,0.0,XLK,1083,2017-05-30 23:59:59.999989,56.4,56.68,56.33,55.98,5858669.15,0.0,XLP,1083,2017-05-30 23:59:59.999989,56.38,56.53,56.29,55.29,4161133.98,0.0,XLU,1083,2017-05-30 23:59:59.999989,53.44,53.7,53.29,52.25,6137206.14,0.0,XLV,1083,2017-05-30 23:59:59.999989,75.65,75.97,75.65,74.9,4597432.73,0.0,XLY,1083,2017-05-30 23:59:59.999989,90.74,91.03,90.73,89.91,2612709.53,0.0,BackTradingStrategy,1083,736479.9999999999,SimpleMovingAverage,1083,50.914765625,Broker,1083,100078.37999999995,100029.73999999995,BuySell,1083,,,BuySell,1083,,,BuySell,1083,,,BuySell,1083,,,BuySell,1083,,,BuySell,1083,,,BuySell,1083,,,BuySell,1083,,,BuySell,1083,,,DataTrades,1083,,,,,,,,,
